,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL5137_CHEMBL330097,6.96,120.85,-1.52,201.18,14,5,6,6,4,6,4,78,0,0,2,2,0,0,0,3.0,4.0,1.0,5.0,0.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,11.0,3.0,1.0,3.0,3.0
CHEMBL2888_CHEMBL330097,7.0,120.85,-1.52,201.18,14,5,6,6,4,6,4,78,0,0,2,2,0,0,0,3.0,6.0,2.0,6.0,1.0,2.0,4.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,13.0,2.0,1.0,3.0,2.0
CHEMBL1939_CHEMBL22137,7.33,96.28,4.95,440.55,33,4,6,6,2,6,12,168,0,4,0,0,1,3,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL3683_CHEMBL62053,5.14,100.62,1.46,231.29,16,4,5,5,3,5,11,94,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0
CHEMBL1939_CHEMBL333779,6.43,96.28,3.64,378.48,28,4,6,6,2,6,12,146,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL3150_CHEMBL512291,7.22,49.69,6.28,440.67,32,2,3,3,2,3,12,178,0,0,3,4,0,0,0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,9.0,4.0,2.0,4.0,2.0,6.0,3.0,1.0,6.0,6.0
CHEMBL3683_CHEMBL58590,5.33,100.62,2.25,297.74,20,4,5,5,3,6,8,108,0,1,0,0,0,1,0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0
CHEMBL4687_CHEMBL114634,8.27,129.65,3.8,639.59,42,4,9,6,4,10,19,224,3,3,0,0,1,2,0,3.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0,0.0,8.0,5.0,0.0,2.0,5.0,4.0,6.0,4.0,1.0,4.0,6.0
CHEMBL4508_CHEMBL579184,6.16,87.26,1.82,298.35,22,2,7,5,2,7,7,114,0,2,0,0,1,1,0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,1.0,1.0
CHEMBL4508_CHEMBL577287,5.87,96.49,1.83,328.38,24,2,8,6,2,8,9,126,0,2,0,0,1,1,0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,1.0,1.0
